"","country","year","sex","age","suicides_no","population","suicides_per_100k","HDI.for.year","gdp_for_year","gdp_per_capita"
"21121","Ukraine",1993,"female","25-34",229,3766200,6.08,NA,65648559903,1349
"21122","Ukraine",1993,"female","15-24",152,3565100,4.26,NA,65648559903,1349
"21123","Ukraine",1993,"male","5-14",65,3869500,1.68,NA,65648559903,1349
"21124","Ukraine",1993,"female","5-14",20,3738000,0.54,NA,65648559903,1349
"21125","Ukraine",1994,"male","75+",569,590100,96.42,NA,52549555149,1081
"21126","Ukraine",1994,"male","55-74",3174,4314500,73.57,NA,52549555149,1081
"21127","Ukraine",1994,"male","35-54",4618,6326300,73,NA,52549555149,1081
"21128","Ukraine",1994,"male","25-34",1763,3626300,48.62,NA,52549555149,1081
"21129","Ukraine",1994,"female","75+",490,1751000,27.98,NA,52549555149,1081
"21130","Ukraine",1994,"male","15-24",879,3699700,23.76,NA,52549555149,1081
"21131","Ukraine",1994,"female","55-74",1087,6467700,16.81,NA,52549555149,1081
"21132","Ukraine",1994,"female","35-54",761,6981000,10.9,NA,52549555149,1081
"21133","Ukraine",1994,"female","25-34",232,3673200,6.32,NA,52549555149,1081
"21134","Ukraine",1994,"female","15-24",175,3582800,4.88,NA,52549555149,1081
"21135","Ukraine",1994,"male","5-14",60,3870700,1.55,NA,52549555149,1081
"21136","Ukraine",1994,"female","5-14",18,3735700,0.48,NA,52549555149,1081
"21137","Ukraine",1995,"male","75+",548,575700,95.19,0.662,48213868178,996
"21138","Ukraine",1995,"male","55-74",3505,4375300,80.11,0.662,48213868178,996
"21139","Ukraine",1995,"male","35-54",4986,6306200,79.07,0.662,48213868178,996
"21140","Ukraine",1995,"male","25-34",1854,3534800,52.45,0.662,48213868178,996
"21141","Ukraine",1995,"male","15-24",948,3722600,25.47,0.662,48213868178,996
"21142","Ukraine",1995,"female","75+",405,1716300,23.6,0.662,48213868178,996
"21143","Ukraine",1995,"female","55-74",1029,6535200,15.75,0.662,48213868178,996
"21144","Ukraine",1995,"female","35-54",752,6952800,10.82,0.662,48213868178,996
"21145","Ukraine",1995,"female","25-34",243,3568500,6.81,0.662,48213868178,996
"21146","Ukraine",1995,"female","15-24",187,3596300,5.2,0.662,48213868178,996
"21147","Ukraine",1995,"male","5-14",68,3834000,1.77,0.662,48213868178,996
"21148","Ukraine",1995,"female","5-14",16,3697600,0.43,0.662,48213868178,996
"21149","Ukraine",1996,"male","75+",502,566700,88.58,NA,44558077827,925
"21150","Ukraine",1996,"male","55-74",3821,4397200,86.9,NA,44558077827,925
"21151","Ukraine",1996,"male","35-54",5203,6305700,82.51,NA,44558077827,925
"21152","Ukraine",1996,"male","25-34",1870,3471700,53.86,NA,44558077827,925
"21153","Ukraine",1996,"male","15-24",1023,3723000,27.48,NA,44558077827,925
"21154","Ukraine",1996,"female","75+",378,1692100,22.34,NA,44558077827,925
"21155","Ukraine",1996,"female","55-74",1079,6561400,16.44,NA,44558077827,925
"21156","Ukraine",1996,"female","35-54",783,6949100,11.27,NA,44558077827,925
"21157","Ukraine",1996,"female","25-34",248,3485900,7.11,NA,44558077827,925
"21158","Ukraine",1996,"female","15-24",165,3595700,4.59,NA,44558077827,925
"21159","Ukraine",1996,"male","5-14",76,3782500,2.01,NA,44558077827,925
"21160","Ukraine",1996,"female","5-14",12,3643500,0.33,NA,44558077827,925
"21161","Ukraine",1997,"male","55-74",3735,4369600,85.48,NA,50150399792,1046
"21162","Ukraine",1997,"male","75+",475,568700,83.52,NA,50150399792,1046
"21163","Ukraine",1997,"male","35-54",4994,6339200,78.78,NA,50150399792,1046
"21164","Ukraine",1997,"male","25-34",1859,3444700,53.97,NA,50150399792,1046
"21165","Ukraine",1997,"male","15-24",986,3702700,26.63,NA,50150399792,1046
"21166","Ukraine",1997,"female","75+",409,1699100,24.07,NA,50150399792,1046
"21167","Ukraine",1997,"female","55-74",1152,6513400,17.69,NA,50150399792,1046
"21168","Ukraine",1997,"female","35-54",795,6985700,11.38,NA,50150399792,1046
"21169","Ukraine",1997,"female","25-34",248,3431000,7.23,NA,50150399792,1046
"21170","Ukraine",1997,"female","15-24",172,3582900,4.8,NA,50150399792,1046
"21171","Ukraine",1997,"male","5-14",61,3713800,1.64,NA,50150399792,1046
"21172","Ukraine",1997,"female","5-14",17,3572200,0.48,NA,50150399792,1046
"21173","Ukraine",1998,"male","55-74",3589,4280900,83.84,NA,41883241472,879
"21174","Ukraine",1998,"male","75+",458,581400,78.78,NA,41883241472,879
"21175","Ukraine",1998,"male","35-54",4969,6430500,77.27,NA,41883241472,879
"21176","Ukraine",1998,"male","25-34",1830,3435200,53.27,NA,41883241472,879
"21177","Ukraine",1998,"male","15-24",1049,3701100,28.34,NA,41883241472,879
"21178","Ukraine",1998,"female","75+",432,1731300,24.95,NA,41883241472,879
"21179","Ukraine",1998,"female","55-74",1155,6376000,18.11,NA,41883241472,879
"21180","Ukraine",1998,"female","35-54",814,7089100,11.48,NA,41883241472,879
"21181","Ukraine",1998,"female","25-34",219,3392600,6.46,NA,41883241472,879
"21182","Ukraine",1998,"female","15-24",196,3589900,5.46,NA,41883241472,879
"21183","Ukraine",1998,"male","5-14",53,3605000,1.47,NA,41883241472,879
"21184","Ukraine",1998,"female","5-14",25,3462400,0.72,NA,41883241472,879
"21185","Ukraine",1999,"male","55-74",3489,4166600,83.74,NA,31580639045,666
"21186","Ukraine",1999,"male","35-54",4878,6525800,74.75,NA,31580639045,666
"21187","Ukraine",1999,"male","75+",426,605300,70.38,NA,31580639045,666
"21188","Ukraine",1999,"male","25-34",1800,3434800,52.4,NA,31580639045,666
"21189","Ukraine",1999,"male","15-24",1054,3720800,28.33,NA,31580639045,666
"21190","Ukraine",1999,"female","75+",451,1784000,25.28,NA,31580639045,666
"21191","Ukraine",1999,"female","55-74",1002,6200500,16.16,NA,31580639045,666
"21192","Ukraine",1999,"female","35-54",765,7197600,10.63,NA,31580639045,666
"21193","Ukraine",1999,"female","25-34",247,3372900,7.32,NA,31580639045,666
"21194","Ukraine",1999,"female","15-24",158,3614400,4.37,NA,31580639045,666
"21195","Ukraine",1999,"male","5-14",79,3467900,2.28,NA,31580639045,666
"21196","Ukraine",1999,"female","5-14",14,3324800,0.42,NA,31580639045,666
"21197","Ukraine",2000,"male","55-74",3380,4033000,83.81,0.668,31261527363,663
"21198","Ukraine",2000,"male","35-54",5076,6605200,76.85,0.668,31261527363,663
"21199","Ukraine",2000,"male","75+",446,634400,70.3,0.668,31261527363,663
"21200","Ukraine",2000,"male","25-34",1740,3450300,50.43,0.668,31261527363,663
"21201","Ukraine",2000,"male","15-24",1097,3738100,29.35,0.668,31261527363,663
"21202","Ukraine",2000,"female","75+",435,1844800,23.58,0.668,31261527363,663
"21203","Ukraine",2000,"female","55-74",956,6006000,15.92,0.668,31261527363,663
"21204","Ukraine",2000,"female","35-54",774,7293800,10.61,0.668,31261527363,663
"21205","Ukraine",2000,"female","25-34",251,3382900,7.42,0.668,31261527363,663
"21206","Ukraine",2000,"female","15-24",196,3630400,5.4,0.668,31261527363,663
"21207","Ukraine",2000,"male","5-14",95,3325300,2.86,0.668,31261527363,663
"21208","Ukraine",2000,"female","5-14",21,3181200,0.66,0.668,31261527363,663
"21209","Ukraine",2001,"male","55-74",3001,3915328,76.65,NA,38009344577,812
"21210","Ukraine",2001,"male","35-54",4698,6650575,70.64,NA,38009344577,812
"21211","Ukraine",2001,"male","75+",467,669093,69.8,NA,38009344577,812
"21212","Ukraine",2001,"male","25-34",1633,3474267,47,NA,38009344577,812
"21213","Ukraine",2001,"male","15-24",1073,3754386,28.58,NA,38009344577,812
"21214","Ukraine",2001,"female","75+",387,1908369,20.28,NA,38009344577,812
"21215","Ukraine",2001,"female","55-74",775,5837138,13.28,NA,38009344577,812
"21216","Ukraine",2001,"female","35-54",649,7353384,8.83,NA,38009344577,812
"21217","Ukraine",2001,"female","25-34",218,3402526,6.41,NA,38009344577,812
"21218","Ukraine",2001,"female","15-24",147,3645803,4.03,NA,38009344577,812
"21219","Ukraine",2001,"male","5-14",67,3170134,2.11,NA,38009344577,812
"21220","Ukraine",2001,"female","5-14",16,3024966,0.53,NA,38009344577,812
"21221","Ukraine",2002,"male","75+",518,676228,76.6,NA,42392896031,920
"21222","Ukraine",2002,"male","55-74",2738,3911379,70,NA,42392896031,920
"21223","Ukraine",2002,"male","35-54",4398,6565032,66.99,NA,42392896031,920
"21224","Ukraine",2002,"male","25-34",1660,3300031,50.3,NA,42392896031,920
"21225","Ukraine",2002,"male","15-24",998,3782174,26.39,NA,42392896031,920
"21226","Ukraine",2002,"female","75+",364,1946556,18.7,NA,42392896031,920
"21227","Ukraine",2002,"female","55-74",759,5786181,13.12,NA,42392896031,920
"21228","Ukraine",2002,"female","35-54",673,7327153,9.19,NA,42392896031,920
"21229","Ukraine",2002,"female","25-34",218,3329776,6.55,NA,42392896031,920
"21230","Ukraine",2002,"female","15-24",142,3643296,3.9,NA,42392896031,920
"21231","Ukraine",2002,"male","5-14",55,2968238,1.85,NA,42392896031,920
"21232","Ukraine",2002,"female","5-14",13,2823973,0.46,NA,42392896031,920
"21233","Ukraine",2003,"male","75+",531,723626,73.38,NA,50132953288,1097
"21234","Ukraine",2003,"male","55-74",2648,3837902,69,NA,50132953288,1097
"21235","Ukraine",2003,"male","35-54",4312,6534189,65.99,NA,50132953288,1097
"21236","Ukraine",2003,"male","25-34",1628,3316494,49.09,NA,50132953288,1097
"21237","Ukraine",2003,"male","15-24",994,3808250,26.1,NA,50132953288,1097
"21238","Ukraine",2003,"female","75+",381,2008320,18.97,NA,50132953288,1097
"21239","Ukraine",2003,"female","55-74",738,5689228,12.97,NA,50132953288,1097
"21240","Ukraine",2003,"female","35-54",669,7305670,9.16,NA,50132953288,1097
"21241","Ukraine",2003,"female","25-34",214,3341089,6.41,NA,50132953288,1097
"21242","Ukraine",2003,"female","15-24",131,3659937,3.58,NA,50132953288,1097
"21243","Ukraine",2003,"male","5-14",50,2804341,1.78,NA,50132953288,1097
"21244","Ukraine",2003,"female","5-14",17,2668337,0.64,NA,50132953288,1097
"21245","Ukraine",2004,"male","75+",508,764031,66.49,NA,64883060726,1432
"21246","Ukraine",2004,"male","35-54",4132,6464700,63.92,NA,64883060726,1432
"21247","Ukraine",2004,"male","55-74",2260,3807447,59.36,NA,64883060726,1432
"21248","Ukraine",2004,"male","25-34",1489,3342201,44.55,NA,64883060726,1432
"21249","Ukraine",2004,"male","15-24",944,3810633,24.77,NA,64883060726,1432
"21250","Ukraine",2004,"female","75+",373,2061225,18.1,NA,64883060726,1432
"21251","Ukraine",2004,"female","55-74",603,5648458,10.68,NA,64883060726,1432
"21252","Ukraine",2004,"female","35-54",585,7238033,8.08,NA,64883060726,1432
"21253","Ukraine",2004,"female","25-34",183,3360017,5.45,NA,64883060726,1432
"21254","Ukraine",2004,"female","15-24",109,3656474,2.98,NA,64883060726,1432
"21255","Ukraine",2004,"male","5-14",58,2649047,2.19,NA,64883060726,1432
"21256","Ukraine",2004,"female","5-14",12,2520560,0.48,NA,64883060726,1432
"21257","Ukraine",2005,"male","75+",561,800543,70.08,0.713,86142018069,1917
"21258","Ukraine",2005,"male","35-54",3771,6387431,59.04,0.713,86142018069,1917
"21259","Ukraine",2005,"male","55-74",2151,3793291,56.71,0.713,86142018069,1917
"21260","Ukraine",2005,"male","25-34",1467,3369930,43.53,0.713,86142018069,1917
"21261","Ukraine",2005,"male","15-24",861,3784581,22.75,0.713,86142018069,1917
"21262","Ukraine",2005,"female","75+",342,2109628,16.21,0.713,86142018069,1917
"21263","Ukraine",2005,"female","55-74",576,5634590,10.22,0.713,86142018069,1917
"21264","Ukraine",2005,"female","35-54",515,7160448,7.19,0.713,86142018069,1917
"21265","Ukraine",2005,"female","25-34",182,3380536,5.38,0.713,86142018069,1917
"21266","Ukraine",2005,"female","15-24",139,3626595,3.83,0.713,86142018069,1917
"21267","Ukraine",2005,"male","5-14",49,2506950,1.95,0.713,86142018069,1917
"21268","Ukraine",2005,"female","5-14",7,2384747,0.29,0.713,86142018069,1917
"21269","Ukraine",2006,"male","75+",562,825192,68.11,NA,107753069307,2418
"21270","Ukraine",2006,"male","35-54",3420,6336363,53.97,NA,107753069307,2418
"21271","Ukraine",2006,"male","55-74",1993,3782567,52.69,NA,107753069307,2418
"21272","Ukraine",2006,"male","25-34",1455,3390847,42.91,NA,107753069307,2418
"21273","Ukraine",2006,"male","15-24",837,3739295,22.38,NA,107753069307,2418
"21274","Ukraine",2006,"female","75+",333,2134223,15.6,NA,107753069307,2418
"21275","Ukraine",2006,"female","55-74",563,5633228,9.99,NA,107753069307,2418
"21276","Ukraine",2006,"female","35-54",540,7108424,7.6,NA,107753069307,2418
"21277","Ukraine",2006,"female","25-34",170,3394295,5.01,NA,107753069307,2418
"21278","Ukraine",2006,"female","15-24",98,3577436,2.74,NA,107753069307,2418
"21279","Ukraine",2006,"male","5-14",33,2377451,1.39,NA,107753069307,2418
"21280","Ukraine",2006,"female","5-14",9,2260713,0.4,NA,107753069307,2418
"21281","Ukraine",2007,"male","75+",517,830015,62.29,NA,142719009901,3229
"21282","Ukraine",2007,"male","35-54",3392,6292640,53.9,NA,142719009901,3229
"21283","Ukraine",2007,"male","55-74",1922,3792721,50.68,NA,142719009901,3229
"21284","Ukraine",2007,"male","25-34",1546,3414696,45.27,NA,142719009901,3229
"21285","Ukraine",2007,"male","15-24",987,3673201,26.87,NA,142719009901,3229
"21286","Ukraine",2007,"female","75+",325,2125683,15.29,NA,142719009901,3229
"21287","Ukraine",2007,"female","55-74",483,5668759,8.52,NA,142719009901,3229
"21288","Ukraine",2007,"female","35-54",500,7060722,7.08,NA,142719009901,3229
"21289","Ukraine",2007,"female","25-34",181,3405078,5.32,NA,142719009901,3229
"21290","Ukraine",2007,"female","15-24",129,3511720,3.67,NA,142719009901,3229
"21291","Ukraine",2007,"male","5-14",39,2268187,1.72,NA,142719009901,3229
"21292","Ukraine",2007,"female","5-14",11,2155250,0.51,NA,142719009901,3229
"21293","Ukraine",2008,"male","75+",554,818086,67.72,NA,179992405832,4104
"21294","Ukraine",2008,"male","55-74",1854,3810278,48.66,NA,179992405832,4104
"21295","Ukraine",2008,"male","35-54",3027,6254054,48.4,NA,179992405832,4104
"21296","Ukraine",2008,"male","25-34",1452,3466915,41.88,NA,179992405832,4104
"21297","Ukraine",2008,"male","15-24",856,3561320,24.04,NA,179992405832,4104
"21298","Ukraine",2008,"female","75+",347,2087152,16.63,NA,179992405832,4104
"21299","Ukraine",2008,"female","55-74",483,5726858,8.43,NA,179992405832,4104
"21300","Ukraine",2008,"female","35-54",528,7018040,7.52,NA,179992405832,4104
"21301","Ukraine",2008,"female","25-34",182,3441323,5.29,NA,179992405832,4104
"21302","Ukraine",2008,"female","15-24",118,3405168,3.47,NA,179992405832,4104
"21303","Ukraine",2008,"male","5-14",36,2188808,1.64,NA,179992405832,4104
"21304","Ukraine",2008,"female","5-14",17,2078121,0.82,NA,179992405832,4104
"21305","Ukraine",2009,"male","75+",532,802009,66.33,NA,117227769792,2691
"21306","Ukraine",2009,"male","35-54",3133,6221337,50.36,NA,117227769792,2691
"21307","Ukraine",2009,"male","55-74",1882,3841612,48.99,NA,117227769792,2691
"21308","Ukraine",2009,"male","25-34",1504,3534883,42.55,NA,117227769792,2691
"21309","Ukraine",2009,"male","15-24",906,3418274,26.5,NA,117227769792,2691
"21310","Ukraine",2009,"female","75+",313,2034703,15.38,NA,117227769792,2691
"21311","Ukraine",2009,"female","55-74",556,5806966,9.57,NA,117227769792,2691
"21312","Ukraine",2009,"female","35-54",502,6971143,7.2,NA,117227769792,2691
"21313","Ukraine",2009,"female","25-34",186,3494937,5.32,NA,117227769792,2691
"21314","Ukraine",2009,"female","15-24",148,3267238,4.53,NA,117227769792,2691
"21315","Ukraine",2009,"male","5-14",34,2136975,1.59,NA,117227769792,2691
"21316","Ukraine",2009,"female","5-14",19,2027867,0.94,NA,117227769792,2691
"21317","Ukraine",2010,"male","75+",495,804695,61.51,0.732,136013155905,3141
"21318","Ukraine",2010,"male","55-74",1827,3866232,47.26,0.732,136013155905,3141
"21319","Ukraine",2010,"male","35-54",2853,6203439,45.99,0.732,136013155905,3141
"21320","Ukraine",2010,"male","25-34",1457,3589324,40.59,0.732,136013155905,3141
"21321","Ukraine",2010,"male","15-24",843,3271660,25.77,0.732,136013155905,3141
"21322","Ukraine",2010,"female","75+",303,2016954,15.02,0.732,136013155905,3141
"21323","Ukraine",2010,"female","55-74",479,5860094,8.17,0.732,136013155905,3141
"21324","Ukraine",2010,"female","35-54",458,6928455,6.61,0.732,136013155905,3141
"21325","Ukraine",2010,"female","15-24",154,3125122,4.93,0.732,136013155905,3141
"21326","Ukraine",2010,"female","25-34",170,3534635,4.81,0.732,136013155905,3141
